string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Chipper,172.,626,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
Chipper Jones,172.,626,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Jones,172.,627,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Hall,172.,633,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Fame,172.,635,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawks,172.,642,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Check,172.,644,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Cleveland,172.,651,9,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Cleveland Cavaliers,172.,651,19,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Cavaliers,172.,652,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
Atlanta,172.,655,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
Atlanta Hawks,172.,655,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Hawks,172.,656,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
OKLAHOMA,173.,0,8,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
OKLAHOMA CITY,173.,0,13,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CITY,173.,1,4,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
A,173.,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los,173.,11,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Los Angeles,173.,11,11,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Los Angeles Lakers,173.,11,18,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Angeles,173.,12,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Angeles Lakers,173.,12,14,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Lakers,173.,13,6,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
Lonzo,173.,15,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Lonzo Ball,173.,15,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Ball,173.,16,4,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Sunday,173.,19,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
Oklahoma,173.,23,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
Oklahoma City,173.,23,13,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
Oklahoma City Thunder,173.,23,21,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
City,173.,24,4,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
City Thunder,173.,24,12,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
Thunder,173.,25,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
Russell,173.,32,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Russell Westbrook,173.,32,17,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Westbrook,173.,33,9,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
It,173.,39,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adversity,173.,42,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Westbrook,173.,45,9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Me,173.,47,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It,173.,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Throughout,173.,71,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
That,173.,88,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
We,173.,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We,173.,105,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Westbrook,173.,109,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Thunder,173.,129,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Lakers,173.,153,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Thunder,173.,157,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Washington,173.,167,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Nuggets,173.,174,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pelicans,173.,184,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Pelicans A,173.,184,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
A,173.,185,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Thunder,173.,189,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Andre,173.,198,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Andre Roberson,173.,198,16,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Roberson,173.,199,10,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Roberson,173.,205,10,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Terrance,173.,210,8,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Terrance Ferguson,173.,210,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Ferguson,173.,211,8,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Thunder,173.,225,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Roberson,173.,232,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Billy,173.,235,5,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Billy Donovan,173.,235,13,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Donovan,173.,236,7,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
That,173.,301,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Andre,173.,303,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Andre Roberson,173.,303,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Roberson,173.,304,8,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Donovan,173.,332,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Sometimes,173.,334,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Thunder,173.,381,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
November,173.,397,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Carmelo,173.,448,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Carmelo Anthony,173.,448,15,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Anthony,173.,449,7,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
We,173.,476,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,173.,510,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
We,173.,512,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It,173.,524,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We,173.,543,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warriors,173.,564,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Oakland,173.,566,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Thunder,173.,572,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
November,173.,582,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Sunday,173.,599,8,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Thunder,173.,602,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Western,173.,607,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
Western Conference,173.,607,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Conference,173.,608,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
LA,173.,621,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
LA Clippers,173.,621,11,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Clippers,173.,622,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
We,173.,626,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
That,173.,633,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Westbrook,173.,637,9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Kyle,176.,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
Kyle Lowry,176.,0,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Lowry,176.,1,5,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
DeMar,176.,7,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
DeMar DeRozan,176.,7,13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
DeRozan,176.,8,7,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
TORONTO,176.,17,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Toronto,176.,20,7,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Toronto Raptors,176.,20,15,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Raptors,176.,21,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Eastern,176.,40,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Eastern Conference,176.,40,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Conference,176.,41,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DeMar,176.,46,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
DeMar DeRozan,176.,46,13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
DeRozan,176.,47,7,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
Kyle,176.,51,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
Kyle Lowry,176.,51,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Lowry,176.,52,5,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0
Toronto,176.,56,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Miami,176.,59,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Miami Heat,176.,59,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Heat,176.,60,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tuesday,176.,63,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Raptors,176.,71,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
It,176.,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeRozan,176.,97,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
It,176.,99,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We,176.,104,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toronto,176.,111,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Wednesday,176.,121,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Serge,176.,123,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Serge Ibaka,176.,123,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Ibaka,176.,124,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Raptors,176.,133,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nov,176.,140,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec,176.,143,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dec,176.,148,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CJ,176.,152,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CJ Miles,176.,152,8,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Miles,176.,153,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Raptors,176.,159,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Lowry,176.,180,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
We,176.,185,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Goran,176.,192,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Goran Dragic,176.,192,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
Dragic,176.,193,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
James,176.,198,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
James Johnson,176.,198,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Johnson,176.,199,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Heat,176.,204,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
We,176.,214,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heat,176.,227,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Erik,176.,229,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0
Erik Spoelstra,176.,229,14,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Spoelstra,176.,230,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Miami,176.,232,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Philadelphia,176.,238,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
East,176.,243,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heat,176.,245,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Wednesday,176.,250,9,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
Wednesday We,176.,250,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
We,176.,251,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dwyane,176.,260,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Dwyane Wade,176.,260,11,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Wade,176.,261,4,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Coach,176.,263,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Wade,176.,272,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
Heat,176.,281,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hassan,176.,283,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Hassan Whiteside,176.,283,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Whiteside,176.,284,9,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Toronto,176.,291,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
Dragic,176.,301,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Closing,176.,314,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Raptors,176.,323,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Dwane,176.,325,5,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Dwane Casey,176.,325,11,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Casey,176.,326,5,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
We,176.,328,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeRozan,176.,339,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Miami,176.,359,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Dragic,176.,361,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Toronto,176.,366,9,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
Toronto Pascal,176.,366,16,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
Toronto Pascal Siakam,176.,366,23,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
Pascal,176.,367,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
Pascal Siakam,176.,367,13,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1
Siakam,176.,368,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
Lowry,176.,372,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Toronto,176.,379,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Wayne,176.,390,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Wayne Ellington,176.,390,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Ellington,176.,391,9,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Miles,176.,399,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Josh,176.,407,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Josh Richardson,176.,407,17,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
Richardson,176.,408,12,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Dragic,176.,413,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DeRozan,176.,430,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Raptors,176.,450,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
They,176.,458,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spoelstra,176.,478,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
F,176.,481,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
F Kelly,176.,481,7,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
F Kelly Olynyk,176.,481,14,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Kelly,176.,482,5,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Kelly Olynyk,176.,482,12,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Olynyk,176.,483,6,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Miami,176.,491,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Miami,176.,492,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Toronto,176.,501,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Toronto ,176.,501,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Heat,176.,504,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
F,176.,515,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F OG,176.,515,4,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F OG Anunoby,176.,515,12,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG,176.,516,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OG Anunoby,176.,516,10,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Anunoby,176.,517,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sunday,176.,521,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
Charlotte,176.,524,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Fred,176.,531,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Fred VanVleet,176.,531,13,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Fred,176.,532,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Fred VanVleet,176.,532,13,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
VanVleet,176.,533,8,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
DeRozan,176.,546,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Lowry,176.,561,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Lowry Three,176.,561,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Three,176.,562,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Toronto,176.,564,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Toronto,176.,575,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Miami,176.,584,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Toronto,176.,593,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Raptors,176.,598,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jan,176.,601,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Ellington,176.,604,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Golden,176.,609,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Golden State,176.,609,12,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
Golden State Utah,176.,609,17,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
State,176.,610,5,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
State Utah,176.,610,10,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
Utah,176.,611,4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
Washington,176.,613,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Air,176.,617,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Air Canada,176.,617,10,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
